Salary_men,Salary_woman,Age_men,Age_woman,Years_exp_men,Years_exp_woman
75000.0,70000.0,33.0,30.0,6.0,5.0
35000.0,50000.0,27.0,26.0,2.0,3.0
110000.0,140000.0,38.0,41.0,10.0,13.0
65000.0,75000.0,29.0,33.0,4.0,6.0
180000.0,35000.0,46.0,27.0,18.0,2.0
35000.0,110000.0,26.0,38.0,1.0,10.0
120000.0,65000.0,39.0,29.0,11.0,4.0
75000.0,180000.0,32.0,46.0,6.0,18.0
30000.0,35000.0,28.0,26.0,1.0,1.0
160000.0,120000.0,43.0,39.0,16.0,11.0
60000.0,75000.0,27.0,32.0,3.0,6.0
85000.0,30000.0,35.0,28.0,8.0,1.0
70000.0,160000.0,30.0,43.0,5.0,16.0
50000.0,60000.0,26.0,27.0,3.0,3.0
140000.0,85000.0,41.0,35.0,13.0,8.0
75000.0,70000.0,33.0,30.0,6.0,5.0
35000.0,50000.0,27.0,26.0,2.0,3.0
110000.0,140000.0,38.0,41.0,10.0,13.0
65000.0,75000.0,29.0,33.0,4.0,6.0
180000.0,35000.0,46.0,27.0,18.0,2.0
35000.0,110000.0,26.0,38.0,1.0,10.0
120000.0,65000.0,39.0,29.0,11.0,4.0
75000.0,180000.0,32.0,46.0,6.0,18.0
30000.0,35000.0,28.0,26.0,1.0,1.0
160000.0,120000.0,43.0,39.0,16.0,11.0
60000.0,75000.0,27.0,32.0,3.0,6.0
85000.0,30000.0,35.0,28.0,8.0,1.0
70000.0,160000.0,30.0,43.0,5.0,16.0
50000.0,60000.0,26.0,27.0,3.0,3.0
140000.0,55000.0,41.0,24.0,13.0,2.0
75000.0,90000.0,33.0,32.0,6.0,7.0
35000.0,160000.0,27.0,45.0,2.0,16.0
110000.0,60000.0,38.0,28.0,10.0,4.0
65000.0,25000.0,29.0,22.0,4.0,1.0
180000.0,70000.0,46.0,29.0,18.0,5.0
35000.0,100000.0,26.0,36.0,1.0,8.0
120000.0,45000.0,39.0,27.0,11.0,3.0
75000.0,140000.0,32.0,42.0,6.0,14.0
30000.0,75000.0,28.0,34.0,1.0,6.0
160000.0,30000.0,43.0,25.0,16.0,2.0
60000.0,120000.0,27.0,39.0,3.0,11.0
55000.0,65000.0,24.0,30.0,2.0,4.0
90000.0,190000.0,32.0,47.0,7.0,19.0
160000.0,35000.0,45.0,25.0,16.0,1.0
60000.0,130000.0,28.0,40.0,4.0,12.0
25000.0,85000.0,22.0,33.0,1.0,7.0
70000.0,25000.0,29.0,29.0,5.0,1.0
100000.0,150000.0,36.0,44.0,8.0,15.0
45000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,100000.0,42.0,36.0,14.0,9.0
75000.0,75000.0,34.0,31.0,6.0,6.0
30000.0,50000.0,25.0,27.0,2.0,3.0
120000.0,140000.0,39.0,42.0,11.0,14.0
65000.0,75000.0,30.0,34.0,4.0,6.0
190000.0,30000.0,47.0,26.0,19.0,2.0
35000.0,120000.0,25.0,39.0,1.0,11.0
130000.0,65000.0,40.0,30.0,12.0,4.0
85000.0,190000.0,33.0,47.0,7.0,19.0
25000.0,35000.0,29.0,25.0,1.0,1.0
150000.0,130000.0,44.0,40.0,15.0,12.0
60000.0,85000.0,28.0,33.0,3.0,7.0
100000.0,25000.0,36.0,29.0,9.0,1.0
75000.0,150000.0,31.0,44.0,6.0,15.0
50000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,100000.0,42.0,36.0,14.0,9.0
75000.0,75000.0,34.0,31.0,6.0,6.0
30000.0,50000.0,26.0,27.0,2.0,3.0
120000.0,140000.0,39.0,42.0,11.0,14.0
65000.0,75000.0,30.0,34.0,4.0,6.0
190000.0,30000.0,47.0,26.0,19.0,2.0
35000.0,120000.0,25.0,39.0,1.0,11.0
130000.0,65000.0,40.0,30.0,12.0,4.0
85000.0,190000.0,33.0,47.0,7.0,19.0
25000.0,35000.0,29.0,25.0,1.0,1.0
150000.0,130000.0,44.0,40.0,15.0,12.0
60000.0,85000.0,28.0,33.0,3.0,7.0
100000.0,25000.0,36.0,29.0,9.0,1.0
75000.0,150000.0,31.0,44.0,6.0,15.0
50000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,100000.0,42.0,36.0,14.0,9.0
75000.0,75000.0,34.0,31.0,6.0,6.0
30000.0,50000.0,26.0,27.0,2.0,3.0
120000.0,140000.0,39.0,42.0,11.0,14.0
65000.0,75000.0,30.0,34.0,4.0,6.0
190000.0,30000.0,47.0,26.0,19.0,2.0
35000.0,120000.0,25.0,39.0,1.0,11.0
130000.0,65000.0,40.0,30.0,12.0,4.0
85000.0,190000.0,33.0,47.0,7.0,19.0
25000.0,35000.0,29.0,25.0,1.0,1.0
150000.0,130000.0,44.0,40.0,15.0,12.0
60000.0,85000.0,28.0,33.0,3.0,7.0
100000.0,25000.0,36.0,29.0,9.0,1.0
75000.0,150000.0,31.0,44.0,6.0,15.0
50000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,100000.0,42.0,36.0,14.0,9.0
75000.0,75000.0,34.0,31.0,6.0,6.0
30000.0,50000.0,26.0,27.0,2.0,3.0
120000.0,140000.0,39.0,42.0,11.0,14.0
65000.0,75000.0,30.0,34.0,4.0,6.0
190000.0,30000.0,47.0,26.0,19.0,2.0
35000.0,120000.0,25.0,39.0,1.0,11.0
130000.0,65000.0,40.0,30.0,12.0,4.0
85000.0,190000.0,33.0,47.0,7.0,19.0
25000.0,35000.0,29.0,25.0,1.0,1.0
150000.0,130000.0,44.0,40.0,15.0,12.0
60000.0,85000.0,28.0,33.0,3.0,7.0
100000.0,25000.0,36.0,29.0,9.0,1.0
75000.0,150000.0,31.0,44.0,6.0,15.0
50000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,100000.0,42.0,36.0,14.0,9.0
75000.0,75000.0,34.0,31.0,6.0,6.0
30000.0,50000.0,26.0,27.0,2.0,3.0
120000.0,140000.0,39.0,42.0,11.0,14.0
65000.0,75000.0,30.0,34.0,4.0,6.0
190000.0,30000.0,47.0,26.0,19.0,2.0
35000.0,120000.0,25.0,39.0,1.0,11.0
130000.0,65000.0,40.0,30.0,12.0,4.0
85000.0,190000.0,33.0,47.0,7.0,19.0
25000.0,35000.0,29.0,25.0,1.0,1.0
150000.0,130000.0,44.0,40.0,15.0,12.0
60000.0,85000.0,28.0,33.0,3.0,7.0
100000.0,25000.0,36.0,29.0,9.0,1.0
75000.0,150000.0,31.0,44.0,6.0,15.0
50000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,100000.0,42.0,36.0,14.0,9.0
75000.0,75000.0,34.0,31.0,6.0,6.0
30000.0,50000.0,26.0,27.0,2.0,3.0
120000.0,140000.0,39.0,42.0,11.0,14.0
65000.0,75000.0,30.0,34.0,4.0,6.0
190000.0,30000.0,47.0,26.0,19.0,2.0
35000.0,120000.0,25.0,39.0,1.0,11.0
130000.0,65000.0,40.0,30.0,12.0,4.0
85000.0,190000.0,33.0,47.0,7.0,19.0
25000.0,35000.0,29.0,25.0,1.0,1.0
150000.0,130000.0,44.0,40.0,15.0,12.0
60000.0,85000.0,28.0,33.0,3.0,7.0
100000.0,25000.0,36.0,29.0,9.0,1.0
75000.0,150000.0,31.0,44.0,6.0,15.0
50000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,100000.0,42.0,36.0,14.0,9.0
75000.0,75000.0,34.0,31.0,6.0,6.0
30000.0,50000.0,26.0,27.0,2.0,3.0
120000.0,140000.0,39.0,42.0,11.0,14.0
65000.0,75000.0,30.0,34.0,4.0,6.0
190000.0,30000.0,47.0,26.0,19.0,2.0
35000.0,120000.0,25.0,39.0,1.0,11.0
130000.0,65000.0,40.0,30.0,12.0,4.0
85000.0,190000.0,33.0,47.0,7.0,19.0
25000.0,35000.0,29.0,25.0,1.0,1.0
150000.0,130000.0,44.0,40.0,15.0,12.0
60000.0,85000.0,28.0,33.0,3.0,7.0
100000.0,25000.0,36.0,29.0,9.0,1.0
75000.0,150000.0,31.0,44.0,6.0,15.0
50000.0,60000.0,27.0,28.0,3.0,3.0
140000.0,80000.0,42.0,31.0,14.0,5.0
75000.0,60000.0,34.0,27.0,6.0,3.0
30000.0,130000.0,26.0,38.0,2.0,12.0
120000.0,45000.0,39.0,29.0,11.0,2.0
65000.0,25000.0,30.0,23.0,4.0,1.0
190000.0,90000.0,47.0,32.0,19.0,7.0
35000.0,170000.0,25.0,44.0,1.0,18.0
130000.0,40000.0,40.0,26.0,12.0,2.0
85000.0,150000.0,33.0,40.0,7.0,15.0
25000.0,95000.0,29.0,33.0,1.0,8.0
150000.0,25000.0,44.0,24.0,15.0,1.0
60000.0,110000.0,28.0,35.0,3.0,10.0
80000.0,70000.0,31.0,29.0,5.0,4.0
60000.0,220000.0,27.0,49.0,3.0,22.0
130000.0,35000.0,38.0,26.0,12.0,2.0
45000.0,140000.0,29.0,41.0,2.0,13.0
25000.0,110000.0,23.0,36.0,1.0,9.0
90000.0,25000.0,32.0,28.0,7.0,1.0
170000.0,160000.0,44.0,43.0,18.0,16.0
40000.0,80000.0,26.0,29.0,2.0,5.0
150000.0,120000.0,40.0,39.0,15.0,11.0
95000.0,90000.0,33.0,32.0,8.0,6.0
25000.0,45000.0,24.0,28.0,1.0,2.0
110000.0,150000.0,35.0,40.0,10.0,15.0
70000.0,95000.0,29.0,33.0,4.0,8.0
220000.0,25000.0,49.0,24.0,22.0,1.0
35000.0,110000.0,26.0,35.0,2.0,10.0
140000.0,70000.0,41.0,29.0,13.0,4.0
110000.0,220000.0,36.0,49.0,9.0,22.0
25000.0,35000.0,28.0,26.0,1.0,2.0
160000.0,140000.0,43.0,41.0,16.0,13.0
80000.0,110000.0,29.0,36.0,5.0,9.0
120000.0,25000.0,39.0,28.0,11.0,1.0
90000.0,160000.0,32.0,43.0,6.0,16.0
45000.0,80000.0,28.0,29.0,2.0,5.0
150000.0,120000.0,40.0,39.0,15.0,11.0
95000.0,90000.0,33.0,32.0,8.0,6.0
25000.0,45000.0,24.0,28.0,1.0,2.0
110000.0,150000.0,35.0,40.0,10.0,15.0
70000.0,95000.0,29.0,33.0,4.0,8.0
220000.0,25000.0,49.0,24.0,22.0,1.0
35000.0,110000.0,26.0,35.0,2.0,10.0
140000.0,70000.0,41.0,29.0,13.0,4.0
110000.0,220000.0,36.0,49.0,9.0,22.0
25000.0,35000.0,28.0,26.0,1.0,2.0
160000.0,140000.0,43.0,41.0,16.0,13.0
80000.0,110000.0,29.0,36.0,5.0,9.0
120000.0,25000.0,39.0,28.0,11.0,1.0
90000.0,160000.0,32.0,43.0,6.0,16.0
45000.0,80000.0,28.0,29.0,2.0,5.0
150000.0,120000.0,40.0,39.0,15.0,11.0
95000.0,90000.0,33.0,32.0,8.0,6.0
25000.0,45000.0,24.0,28.0,1.0,2.0
110000.0,150000.0,35.0,40.0,10.0,15.0
70000.0,95000.0,29.0,33.0,4.0,8.0
220000.0,25000.0,49.0,24.0,22.0,1.0
35000.0,110000.0,26.0,35.0,2.0,10.0
140000.0,70000.0,41.0,29.0,13.0,4.0
110000.0,220000.0,36.0,49.0,9.0,22.0
25000.0,35000.0,28.0,26.0,1.0,2.0
160000.0,140000.0,43.0,41.0,16.0,13.0
80000.0,110000.0,29.0,36.0,5.0,9.0
120000.0,25000.0,39.0,28.0,11.0,1.0
90000.0,160000.0,32.0,43.0,6.0,16.0
45000.0,80000.0,28.0,29.0,2.0,5.0
150000.0,120000.0,40.0,39.0,15.0,11.0
95000.0,90000.0,33.0,32.0,8.0,6.0
25000.0,45000.0,24.0,28.0,1.0,2.0
110000.0,150000.0,35.0,40.0,10.0,15.0
70000.0,95000.0,29.0,33.0,4.0,8.0
220000.0,25000.0,49.0,24.0,22.0,1.0
35000.0,110000.0,26.0,35.0,2.0,10.0
140000.0,70000.0,41.0,29.0,13.0,4.0
110000.0,220000.0,36.0,49.0,9.0,22.0
25000.0,35000.0,28.0,26.0,1.0,2.0
160000.0,140000.0,43.0,41.0,16.0,13.0
80000.0,110000.0,29.0,36.0,5.0,9.0
120000.0,25000.0,39.0,28.0,11.0,1.0
90000.0,160000.0,32.0,43.0,6.0,16.0
45000.0,80000.0,28.0,29.0,2.0,5.0
150000.0,120000.0,40.0,39.0,15.0,11.0
95000.0,90000.0,33.0,32.0,8.0,6.0
25000.0,45000.0,24.0,28.0,1.0,2.0
110000.0,150000.0,35.0,40.0,10.0,15.0
70000.0,95000.0,29.0,33.0,4.0,8.0
220000.0,25000.0,49.0,24.0,22.0,1.0
35000.0,110000.0,26.0,35.0,2.0,10.0
140000.0,70000.0,41.0,29.0,13.0,4.0
110000.0,220000.0,36.0,49.0,9.0,22.0
25000.0,35000.0,28.0,26.0,1.0,2.0
160000.0,140000.0,43.0,41.0,16.0,13.0
80000.0,110000.0,29.0,36.0,5.0,9.0
120000.0,25000.0,39.0,28.0,11.0,1.0
90000.0,160000.0,32.0,43.0,6.0,16.0
45000.0,80000.0,28.0,29.0,2.0,5.0
150000.0,120000.0,40.0,39.0,15.0,11.0
95000.0,90000.0,33.0,32.0,8.0,6.0
25000.0,45000.0,24.0,28.0,1.0,2.0
110000.0,150000.0,35.0,40.0,10.0,15.0
70000.0,95000.0,29.0,33.0,4.0,8.0
220000.0,25000.0,49.0,24.0,22.0,1.0
35000.0,110000.0,26.0,35.0,2.0,10.0
140000.0,70000.0,41.0,29.0,13.0,4.0
110000.0,220000.0,36.0,49.0,9.0,22.0
25000.0,35000.0,28.0,26.0,1.0,2.0
160000.0,140000.0,43.0,41.0,16.0,13.0
80000.0,110000.0,29.0,36.0,5.0,9.0
120000.0,25000.0,39.0,28.0,11.0,1.0
90000.0,160000.0,32.0,43.0,6.0,16.0
45000.0,80000.0,28.0,29.0,2.0,5.0
150000.0,120000.0,40.0,39.0,15.0,11.0
95000.0,90000.0,33.0,32.0,8.0,6.0
25000.0,45000.0,24.0,28.0,1.0,2.0
110000.0,150000.0,35.0,40.0,10.0,15.0
70000.0,95000.0,29.0,33.0,4.0,8.0
220000.0,25000.0,49.0,24.0,22.0,1.0
35000.0,110000.0,26.0,35.0,2.0,10.0
140000.0,70000.0,41.0,29.0,13.0,4.0
110000.0,220000.0,36.0,49.0,9.0,22.0
25000.0,35000.0,28.0,26.0,1.0,2.0
160000.0,140000.0,43.0,41.0,16.0,13.0
80000.0,110000.0,29.0,36.0,5.0,9.0
120000.0,25000.0,39.0,28.0,11.0,1.0
90000.0,160000.0,32.0,43.0,6.0,16.0
45000.0,80000.0,28.0,29.0,2.0,5.0
150000.0,85000.0,40.0,34.0,15.0,6.0
95000.0,62000.0,33.0,31.0,8.0,4.0
25000.0,138000.0,24.0,41.0,1.0,13.0
110000.0,47000.0,35.0,27.0,10.0,2.0
70000.0,26000.0,29.0,25.0,4.0,1.0
220000.0,95000.0,49.0,33.0,22.0,8.0
35000.0,174000.0,26.0,45.0,2.0,19.0
140000.0,41000.0,41.0,28.0,13.0,2.0
110000.0,162000.0,36.0,42.0,9.0,16.0
25000.0,99000.0,28.0,34.0,1.0,9.0
160000.0,26000.0,43.0,23.0,16.0,1.0
80000.0,117000.0,29.0,36.0,5.0,11.0
85000.0,75000.0,34.0,30.0,6.0,5.0
62000.0,225000.0,31.0,50.0,4.0,23.0
138000.0,36000.0,41.0,27.0,13.0,2.0
47000.0,146000.0,27.0,43.0,2.0,14.0
26000.0,113000.0,25.0,37.0,1.0,10.0
95000.0,26000.0,33.0,29.0,8.0,1.0
174000.0,168000.0,45.0,44.0,19.0,17.0
41000.0,85000.0,28.0,30.0,2.0,6.0
162000.0,122000.0,42.0,40.0,16.0,12.0
99000.0,96000.0,34.0,33.0,9.0,7.0
26000.0,49000.0,23.0,29.0,1.0,3.0
117000.0,162000.0,36.0,43.0,11.0,16.0
75000.0,99000.0,30.0,34.0,5.0,9.0
225000.0,26000.0,50.0,23.0,23.0,1.0
36000.0,117000.0,27.0,36.0,2.0,11.0
146000.0,75000.0,43.0,30.0,14.0,5.0
113000.0,225000.0,37.0,50.0,10.0,23.0
26000.0,36000.0,29.0,27.0,1.0,2.0
168000.0,146000.0,44.0,43.0,17.0,14.0
85000.0,113000.0,30.0,37.0,6.0,10.0
122000.0,26000.0,40.0,29.0,12.0,1.0
96000.0,168000.0,33.0,44.0,7.0,17.0
49000.0,85000.0,29.0,30.0,3.0,6.0
162000.0,122000.0,43.0,40.0,16.0,12.0
99000.0,96000.0,34.0,33.0,9.0,7.0
26000.0,49000.0,23.0,29.0,1.0,3.0
117000.0,162000.0,36.0,43.0,11.0,16.0
75000.0,99000.0,30.0,34.0,5.0,9.0
225000.0,26000.0,50.0,23.0,23.0,1.0
36000.0,117000.0,27.0,36.0,2.0,11.0
146000.0,75000.0,43.0,30.0,14.0,5.0
113000.0,225000.0,37.0,50.0,10.0,23.0
26000.0,36000.0,29.0,27.0,1.0,2.0
168000.0,146000.0,44.0,43.0,17.0,14.0
85000.0,113000.0,30.0,37.0,6.0,10.0
122000.0,26000.0,40.0,29.0,12.0,1.0
96000.0,168000.0,33.0,44.0,7.0,17.0
49000.0,85000.0,29.0,30.0,3.0,6.0
162000.0,122000.0,43.0,40.0,16.0,12.0
99000.0,96000.0,34.0,33.0,9.0,7.0
26000.0,49000.0,23.0,29.0,1.0,3.0
117000.0,162000.0,36.0,43.0,11.0,16.0
75000.0,99000.0,30.0,34.0,5.0,9.0
225000.0,26000.0,50.0,23.0,23.0,1.0
36000.0,117000.0,27.0,36.0,2.0,11.0
146000.0,75000.0,43.0,30.0,14.0,5.0
113000.0,225000.0,37.0,50.0,10.0,23.0
26000.0,36000.0,29.0,27.0,1.0,2.0
168000.0,146000.0,44.0,43.0,17.0,14.0
85000.0,113000.0,30.0,37.0,6.0,10.0
122000.0,26000.0,40.0,29.0,12.0,1.0
96000.0,168000.0,33.0,44.0,7.0,17.0
49000.0,85000.0,29.0,30.0,3.0,6.0
162000.0,122000.0,43.0,40.0,16.0,12.0
99000.0,96000.0,34.0,33.0,9.0,7.0
26000.0,49000.0,23.0,29.0,1.0,3.0
117000.0,162000.0,36.0,43.0,11.0,16.0
75000.0,99000.0,30.0,34.0,5.0,9.0
225000.0,26000.0,50.0,23.0,23.0,1.0
36000.0,117000.0,27.0,36.0,2.0,11.0
146000.0,75000.0,43.0,30.0,14.0,5.0
113000.0,225000.0,37.0,50.0,10.0,23.0
26000.0,36000.0,29.0,27.0,1.0,2.0
168000.0,146000.0,44.0,43.0,17.0,14.0
85000.0,113000.0,30.0,37.0,6.0,10.0
122000.0,26000.0,40.0,29.0,12.0,1.0
96000.0,168000.0,33.0,44.0,7.0,17.0
49000.0,85000.0,29.0,30.0,3.0,6.0
162000.0,122000.0,43.0,40.0,16.0,12.0
99000.0,96000.0,34.0,33.0,9.0,7.0
26000.0,49000.0,23.0,29.0,1.0,3.0
117000.0,162000.0,36.0,43.0,11.0,16.0
75000.0,99000.0,30.0,34.0,5.0,9.0
225000.0,26000.0,50.0,23.0,23.0,1.0
36000.0,117000.0,27.0,36.0,2.0,11.0
146000.0,75000.0,43.0,30.0,14.0,5.0
113000.0,225000.0,37.0,50.0,10.0,23.0
26000.0,36000.0,29.0,27.0,1.0,2.0
168000.0,146000.0,44.0,43.0,17.0,14.0
85000.0,113000.0,30.0,37.0,6.0,10.0
122000.0,26000.0,40.0,29.0,12.0,1.0
96000.0,168000.0,33.0,44.0,7.0,17.0
49000.0,85000.0,29.0,30.0,3.0,6.0
162000.0,122000.0,43.0,40.0,16.0,12.0
99000.0,96000.0,34.0,33.0,9.0,7.0
26000.0,49000.0,23.0,29.0,1.0,3.0
117000.0,162000.0,36.0,43.0,11.0,16.0
75000.0,99000.0,30.0,34.0,5.0,9.0
225000.0,26000.0,50.0,23.0,23.0,1.0
36000.0,117000.0,27.0,36.0,2.0,11.0
146000.0,75000.0,43.0,30.0,14.0,5.0
113000.0,225000.0,37.0,50.0,10.0,23.0
26000.0,36000.0,29.0,27.0,1.0,2.0
168000.0,146000.0,44.0,43.0,17.0,14.0
85000.0,113000.0,30.0,37.0,6.0,10.0
122000.0,26000.0,40.0,29.0,12.0,1.0
96000.0,168000.0,33.0,44.0,7.0,17.0
49000.0,85000.0,29.0,30.0,3.0,6.0
162000.0,122000.0,43.0,40.0,16.0,12.0
99000.0,96000.0,34.0,33.0,9.0,7.0
26000.0,49000.0,23.0,29.0,1.0,3.0
117000.0,162000.0,36.0,43.0,11.0,16.0
75000.0,99000.0,30.0,34.0,5.0,9.0
225000.0,26000.0,50.0,23.0,23.0,1.0
36000.0,117000.0,27.0,36.0,2.0,11.0
146000.0,75000.0,43.0,30.0,14.0,5.0
113000.0,225000.0,37.0,50.0,10.0,23.0
26000.0,36000.0,29.0,27.0,1.0,2.0
168000.0,146000.0,44.0,43.0,17.0,14.0
85000.0,113000.0,30.0,37.0,6.0,10.0
122000.0,26000.0,40.0,29.0,12.0,1.0
96000.0,168000.0,33.0,44.0,7.0,17.0
49000.0,85000.0,29.0,30.0,3.0,6.0
162000.0,95000.0,43.0,32.0,16.0,8.0
99000.0,180000.0,34.0,46.0,9.0,18.0
26000.0,41000.0,23.0,28.0,1.0,2.0
117000.0,26000.0,36.0,24.0,11.0,1.0
75000.0,68000.0,30.0,31.0,5.0,5.0
225000.0,127000.0,50.0,39.0,23.0,13.0
36000.0,47000.0,27.0,25.0,2.0,2.0
146000.0,155000.0,43.0,41.0,14.0,15.0
113000.0,92000.0,37.0,35.0,10.0,8.0
26000.0,26000.0,29.0,26.0,1.0,1.0
168000.0,125000.0,44.0,37.0,17.0,12.0
85000.0,71000.0,30.0,29.0,6.0,4.0
95000.0,240000.0,32.0,51.0,8.0,24.0
180000.0,36000.0,46.0,28.0,18.0,2.0
41000.0,152000.0,28.0,44.0,2.0,15.0
26000.0,119000.0,24.0,38.0,1.0,11.0
68000.0,26000.0,31.0,30.0,5.0,1.0
127000.0,190000.0,39.0,45.0,13.0,19.0
47000.0,85000.0,25.0,31.0,2.0,6.0
155000.0,131000.0,41.0,41.0,15.0,13.0
92000.0,101000.0,35.0,34.0,8.0,8.0
26000.0,49000.0,26.0,30.0,1.0,3.0
125000.0,182000.0,37.0,44.0,12.0,18.0
71000.0,92000.0,29.0,35.0,4.0,8.0
240000.0,26000.0,51.0,26.0,24.0,1.0
36000.0,125000.0,28.0,37.0,2.0,12.0
152000.0,71000.0,44.0,29.0,15.0,4.0
119000.0,240000.0,38.0,51.0,11.0,24.0
26000.0,36000.0,30.0,28.0,1.0,2.0
190000.0,152000.0,45.0,44.0,19.0,15.0
85000.0,119000.0,31.0,38.0,6.0,11.0
131000.0,26000.0,41.0,30.0,13.0,1.0
101000.0,190000.0,34.0,45.0,8.0,19.0
49000.0,85000.0,30.0,31.0,3.0,6.0
182000.0,131000.0,44.0,41.0,18.0,13.0
92000.0,101000.0,35.0,34.0,8.0,8.0
26000.0,49000.0,26.0,30.0,1.0,3.0
125000.0,182000.0,37.0,44.0,12.0,18.0
71000.0,92000.0,29.0,35.0,4.0,8.0
240000.0,26000.0,51.0,26.0,24.0,1.0
36000.0,125000.0,28.0,37.0,2.0,12.0
152000.0,71000.0,44.0,29.0,15.0,4.0
119000.0,240000.0,38.0,51.0,11.0,24.0
26000.0,36000.0,30.0,28.0,1.0,2.0
190000.0,152000.0,45.0,44.0,19.0,15.0
85000.0,119000.0,31.0,38.0,6.0,11.0
131000.0,26000.0,41.0,30.0,13.0,1.0
101000.0,190000.0,34.0,45.0,8.0,19.0
49000.0,85000.0,30.0,31.0,3.0,6.0
182000.0,131000.0,44.0,41.0,18.0,13.0
92000.0,101000.0,35.0,34.0,8.0,8.0
26000.0,49000.0,26.0,30.0,1.0,3.0
125000.0,182000.0,37.0,44.0,12.0,18.0
71000.0,92000.0,29.0,35.0,4.0,8.0
240000.0,26000.0,51.0,26.0,24.0,1.0
36000.0,125000.0,28.0,37.0,2.0,12.0
152000.0,71000.0,44.0,29.0,15.0,4.0
119000.0,240000.0,38.0,51.0,11.0,24.0
26000.0,36000.0,30.0,28.0,1.0,2.0
190000.0,152000.0,45.0,44.0,19.0,15.0
85000.0,119000.0,31.0,38.0,6.0,11.0
131000.0,26000.0,41.0,30.0,13.0,1.0
101000.0,190000.0,34.0,45.0,8.0,19.0
49000.0,85000.0,30.0,31.0,3.0,6.0
182000.0,131000.0,44.0,41.0,18.0,13.0
92000.0,101000.0,35.0,34.0,8.0,8.0
26000.0,49000.0,26.0,30.0,1.0,3.0
125000.0,182000.0,37.0,44.0,12.0,18.0
71000.0,92000.0,29.0,35.0,4.0,8.0
240000.0,26000.0,51.0,26.0,24.0,1.0
36000.0,125000.0,28.0,37.0,2.0,12.0
152000.0,71000.0,44.0,29.0,15.0,4.0
119000.0,240000.0,38.0,51.0,11.0,24.0
26000.0,36000.0,30.0,28.0,1.0,2.0
190000.0,152000.0,45.0,44.0,19.0,15.0
85000.0,119000.0,31.0,38.0,6.0,11.0
131000.0,26000.0,41.0,30.0,13.0,1.0
101000.0,190000.0,34.0,45.0,8.0,19.0
49000.0,85000.0,30.0,31.0,3.0,6.0
182000.0,131000.0,44.0,41.0,18.0,13.0
92000.0,101000.0,35.0,34.0,8.0,8.0
26000.0,49000.0,26.0,30.0,1.0,3.0
125000.0,182000.0,37.0,44.0,12.0,18.0
71000.0,92000.0,29.0,35.0,4.0,8.0
240000.0,26000.0,51.0,26.0,24.0,1.0
36000.0,125000.0,28.0,37.0,2.0,12.0
152000.0,71000.0,44.0,29.0,15.0,4.0
119000.0,240000.0,38.0,51.0,11.0,24.0
26000.0,36000.0,30.0,28.0,1.0,2.0
190000.0,152000.0,45.0,44.0,19.0,15.0
85000.0,119000.0,31.0,38.0,6.0,11.0
131000.0,26000.0,41.0,30.0,13.0,1.0
101000.0,190000.0,34.0,45.0,8.0,19.0
49000.0,85000.0,30.0,31.0,3.0,6.0
182000.0,131000.0,44.0,41.0,18.0,13.0
92000.0,101000.0,35.0,34.0,8.0,8.0
26000.0,49000.0,26.0,30.0,1.0,3.0
125000.0,182000.0,37.0,44.0,12.0,18.0
71000.0,92000.0,29.0,35.0,4.0,8.0
240000.0,26000.0,51.0,26.0,24.0,1.0
36000.0,125000.0,28.0,37.0,2.0,12.0
152000.0,71000.0,44.0,29.0,15.0,4.0
119000.0,240000.0,38.0,51.0,11.0,24.0
26000.0,36000.0,30.0,28.0,1.0,2.0
190000.0,152000.0,45.0,44.0,19.0,15.0
85000.0,119000.0,31.0,38.0,6.0,11.0
131000.0,26000.0,41.0,30.0,13.0,1.0
101000.0,190000.0,34.0,45.0,8.0,19.0
49000.0,85000.0,30.0,31.0,3.0,6.0
182000.0,131000.0,44.0,41.0,18.0,13.0
92000.0,101000.0,35.0,34.0,8.0,8.0
26000.0,49000.0,26.0,30.0,1.0,3.0
125000.0,182000.0,37.0,44.0,12.0,18.0
71000.0,92000.0,29.0,35.0,4.0,8.0
240000.0,26000.0,51.0,26.0,24.0,1.0
36000.0,125000.0,28.0,37.0,2.0,12.0
152000.0,71000.0,44.0,29.0,15.0,4.0
119000.0,240000.0,38.0,51.0,11.0,24.0
26000.0,36000.0,30.0,28.0,1.0,2.0
190000.0,152000.0,45.0,44.0,19.0,15.0
85000.0,119000.0,31.0,38.0,6.0,11.0
131000.0,26000.0,41.0,30.0,13.0,1.0
101000.0,190000.0,34.0,45.0,8.0,19.0
49000.0,85000.0,30.0,31.0,3.0,6.0
182000.0,131000.0,44.0,41.0,18.0,13.0
92000.0,62000.0,35.0,27.0,8.0,3.0
26000.0,137000.0,26.0,42.0,1.0,16.0
125000.0,112000.0,37.0,35.0,12.0,9.0
71000.0,45000.0,29.0,29.0,4.0,2.0
240000.0,25000.0,51.0,33.0,24.0,1.0
36000.0,91000.0,28.0,36.0,2.0,7.0
152000.0,179000.0,44.0,43.0,15.0,17.0
